source	experimentName	confidence	inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10190	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10202	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10186	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10206	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10183	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10193	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10210	0.0	WEHMFOWXMZJMTK	InChI=1S/C11H22OP2/c12-14-9-3-1-6-13(8-5-11-14)7-2-4-10-14/h1-11H2	C11H22OP2	1	-136.9402601188748	""	C1CCP2(=O)CCCCP(C1)CCC2		10799577	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10203	0.0	JQTLPYSOHAUYNB	InChI=1S/C19H37NO5/c1-3-5-7-8-10-12-18(23)20-14-17(15-21)25-19(24)13-16(22)11-9-6-4-2/h16-17,21-22H,3-15H2,1-2H3,(H,20,23)	C19H37NO5	1	-135.57437378298638	""	CCCCCCCC(=NCC(CO)OC(=O)CC(CCCCC)O)O			""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10191	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10201	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10198	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10187	0.0	FQBJOXKZZDMFBS	InChI=1S/C23H45N5O8/c1-23(2,3)36-22(29)28-7-5-27(6-8-28)9-11-31-13-15-33-17-19-35-21-20-34-18-16-32-14-12-30-10-4-25-26-24/h4-21H2,1-3H3	C23H45N5O8	1	-269.52237513895363	tert-butyl 4-[2-[2-[2-[2-[2-[2-(2-azidoethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl]piperazine-1-carboxylate	CC(C)(C)OC(=O)N1CCN(CC1)CCOCCOCCOCCOCCOCCOCCN=[N+]=[N-]		11352904	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10205	0.0	VVRCMYBORQSUTG	InChI=1S/C11H21N3O2/c1-7(2)6-9(10(12)15)14-11(16)8-4-3-5-13-8/h7-9,13H,3-6H2,1-2H3,(H2,12,15)(H,14,16)	C11H21N3O2	1	-138.40578224858723	L-Leucinamide, L-prolyl-	CC(C)CC(C(=N)O)N=C(C1CCCN1)O		20208535;54413316	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10185	0.0	OUZKXCODDCITFV	InChI=1S/C20H37NO6/c1-25-14-8-5-11-18(22)16-17(20(24)27-3)10-4-7-13-21-19(23)12-6-9-15-26-2/h17H,4-16H2,1-3H3,(H,21,23)	C20H37NO6	1	-186.88837482183223	""	COCCCCC(=O)CC(CCCCN=C(CCCCOC)O)C(=O)OC		129174259	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10199	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10194	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10189	0.0	NSUULFOZFSWQIH	InChI=1S/C22H42O15/c1-22(2,3)4-8(26)12(28)18(9(27)5-23)36-21-17(33)19(14(30)11(7-25)35-21)37-20-16(32)15(31)13(29)10(6-24)34-20/h8-21,23-33H,4-7H2,1-3H3	C22H42O15	1	-117.12172549325501	""	CC(C)(C)CC(C(C(C(CO)O)OC1C(C(C(C(CO)O1)O)OC2C(C(C(C(CO)O2)O)O)O)O)O)O		58201962	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10188	0.0	LXAMUZOKKWRABV	InChI=1S/C25H37P3/c1-20(10-4-5-11-20)23-16-17-28-24(21(2)12-6-7-13-21)25(28,22(3)14-8-9-15-22)27(23)19-18-26(23)24/h16-19H,4-15H2,1-3H3	C25H37P3	1	-196.50947555612157	""	CC1(CCCC1)C23C=CP4C5(C6(C)CCCC6)C4(C7(C)CCCC7)P3C=CP25		21583058	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10200	0.0	XGHRRYNFZQARAZ	InChI=1S/C29H39N3O4/c1-17(2)36-27(35)18-5-10-24(30-16-18)32-26(34)15-19-6-8-21-20-7-9-23-29(4,14-12-25(33)31-23)22(20)11-13-28(19,21)3/h5,10,12,14,16-17,19-23H,6-9,11,13,15H2,1-4H3,(H,31,33)(H,30,32,34)	C29H39N3O4	1	-304.47248842997493	""	CC(C)OC(=O)C1=CC=C(N=C1)N=C(CC2CCC3C4CCC5C(C)(C=CC(=N5)O)C4CCC23C)O		68668613	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10184	0.0	
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10197	0.0	KBUZAFUGFNQJHZ	InChI=1S/C28H51NO6/c1-4-6-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(31)33-23-26(35-25(3)30)24-34-28(32)29-22-7-5-2/h13-14,26H,4-12,15-24H2,1-3H3,(H,29,32)	C28H51NO6	1	-211.63152578465184	""	CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=NCCCC)O)OC(=O)C		88339554	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10181	0.0	GTUGBRJEKVKOKQ	InChI=1S/C18H30O5/c1-2-3-4-7-13(19)10-11-15-14(16(20)12-17(15)21)8-5-6-9-18(22)23/h10-11,13-15,17,19,21H,2-9,12H2,1H3,(H,22,23)	C18H30O5	1	-113.7445645123936	2,3-dinor-PGE1	CCCCCC(C=CC1C(CCCCC(=O)O)C(=O)CC1O)O		16061101;35021465;35021471;35021475;53394126;57369833;68144203;71684374;124302021;124632951;124934038;125334450	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10204	0.0	ALEQMTSEUFNRDP	InChI=1S/C19H32O5/c1-3-4-5-9-15-16(18(22)13-17(15)21)12-11-14(20)8-6-7-10-19(23)24-2/h11-12,14-16,18,20,22H,3-10,13H2,1-2H3	C19H32O5	1	-100.95240480056323	""	CCCCCC1C(C=CC(CCCCC(=O)OC)O)C(CC1=O)O		15928867	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10195	0.0	DSLRBAAGYBEMTJ	InChI=1S/C17H22N2O6/c1-11-4-5-12(18-14(20)6-8-16(22)24-2)10-13(11)19-15(21)7-9-17(23)25-3/h4-5,10H,6-9H2,1-3H3,(H,18,20)(H,19,21)	C17H22N2O6	1	-249.7662585634895	Oprea1_387193	CC1=CC=C(C=C1N=C(CCC(=O)OC)O)N=C(CCC(=O)OC)O		1381558	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10192	0.0	VUPVUUPPCOTHKI	InChI=1S/C16H20N2O2/c19-16(20)9-13(11-5-7-17-8-6-11)14-10-18-15-4-2-1-3-12(14)15/h1-4,10-11,13,17-18H,5-9H2,(H,19,20)	C16H20N2O2	1	-154.02277206679696	""	C1=CC2=C(C=C1)NC=C2C(CC(=O)O)C3CCNCC3		82488580	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	1034	0.0	ZKBKYKXKTLQWLA	InChI=1S/C21H35N/c1-2-3-4-5-6-8-11-20-12-14-21(15-13-20)16-19-22-17-9-7-10-18-22/h12-15H,2-11,16-19H2,1H3	C21H35N	1	-123.91126419246649	""	CCCCCCCCC1=CC=C(C=C1)CCN2CCCCC2		71546090	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10223	0.0	YXZLKWYMGZZHKP	InChI=1S/C28H46O12/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(31)37-17-20-23(33)26(36)28(18-30,39-20)40-27-25(35)24(34)22(32)19(16-29)38-27/h3-4,6-7,9-10,19-20,22-27,29-30,32-36H,2,5,8,11-18H2,1H3	C28H46O12	1	-206.67588090119668	[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]methyl (7Z,10Z,13Z)-hexadeca-7,10,13-trienoate	CCC=CCC=CCC=CCCCCCC(=O)OCC1C(C(C(CO)(O1)OC2C(C(C(C(CO)O2)O)O)O)O)O		60195521	Natural Products:(UNPD216533)
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10226	0.0	JWNLGVDZQIYZAQ	InChI=1S/C16H28O7/c1-3-5-7-13(18)21-10-12(23-14(19)8-6-4-2)16-15(20)11(17)9-22-16/h11-12,15-17,20H,3-10H2,1-2H3	C16H28O7	1	-171.65454874862525	[(2R)-2-[(2S,3R)-3,4-dihydroxyoxolan-2-yl]-2-pentanoyloxyethyl] pentanoate	CCCCC(=O)OCC(C1C(C(CO1)O)O)OC(=O)CCCC		59445978;118149571	""
Morrea_190301_MSCorr16_4_SIRIUS_not_merged	10229	0.0	HQPZNFXEPKGJQJ	InChI=1S/C12H23O5P/c1-11(2)12(13)9-7-5-3-4-6-8-10-17-18(14,15)16/h1,3-10H2,2H3,(H2,14,15,16)	C12H23O5P	1	-109.33371322518033	(10-methyl-9-oxoundec-10-enyl) dihydrogen phosphate	C=C(C)C(=O)CCCCCCCCOP(=O)(O)O		21840669	""
