experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_FalsePositives,5436,2601,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzenoids,0.5454545454545454,superclass,11,Insilico
dataset1_FalsePositives,5437,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5438,-1,COLFORSIN,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5439,35,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5806451612903226,superclass,31,Insilico
dataset1_FalsePositives,5440,786,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Organic oxygen compounds,0.6,superclass,5,Insilico
dataset1_FalsePositives,5441,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5442,200,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Lipids and lipid-like molecules,0.5555555555555556,superclass,72,Insilico
dataset1_FalsePositives,5443,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5444,65,Harmine,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5445,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5446,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_FalsePositives,5447,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5448,322,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl bromides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5449,412,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5357142857142857,superclass,28,Insilico
dataset1_FalsePositives,5450,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,NA,NA,NA,NA,NA
dataset1_FalsePositives,5451,3143,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,4,Insilico
dataset1_FalsePositives,5452,605,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Benzenoids,0.6842105263157895,superclass,19,Insilico
dataset1_FalsePositives,5453,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5454,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5455,505,Tyr-Leu,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5456,19,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_FalsePositives,5457,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5458,3475,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lineolic acids and derivatives,1,subclass,2,Insilico
dataset1_FalsePositives,5459,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5460,1451,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5461,4192,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,2,Insilico
dataset1_FalsePositives,5462,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5463,7,Spectral Match to p-tert-Octylphenol nonaglycol ether from NIST14,N/A,N/A,N/A,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5464,1473,NA,NA,NA,NA,Benzenoids,Naphthalenes,NA,Benzenoids,0.625,superclass,24,Insilico
dataset1_FalsePositives,5465,2997,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty Acyls,1,class,3,Insilico
dataset1_FalsePositives,5466,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5467,1447,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_FalsePositives,5468,485,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Organic oxygen compounds,0.625,superclass,8,Insilico
dataset1_FalsePositives,5469,244,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Benzenoids,0.7272727272727273,superclass,11,Insilico
dataset1_FalsePositives,5470,2334,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5471,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5472,148,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Organic acids and derivatives,0.7419354838709677,superclass,62,Insilico
dataset1_FalsePositives,5473,148,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Organic acids and derivatives,0.7419354838709677,superclass,62,Insilico
dataset1_FalsePositives,5474,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5475,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5476,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5477,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5478,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5479,3638,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_FalsePositives,5480,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5481,135,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_FalsePositives,5482,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5483,19,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5484,37,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_FalsePositives,5485,774,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,1,superclass,3,Insilico
dataset1_FalsePositives,5486,375,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,NA,NA,NA,NA,NA
dataset1_FalsePositives,5487,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,NA
dataset1_FalsePositives,5488,1013,NA,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5489,1006,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Benzenoids,1,superclass,3,Insilico
dataset1_FalsePositives,5490,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5491,710,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty Acyls,0.7142857142857143,class,7,Insilico
dataset1_FalsePositives,5492,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_FalsePositives,5493,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5494,80,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,NA,NA,NA,NA,NA
dataset1_FalsePositives,5495,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5496,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_FalsePositives,5497,2354,NA,NA,NA,NA,Organic acids and derivatives,Organic carbonic acids and derivatives,Ureas,NA,NA,NA,NA,NA
dataset1_FalsePositives,5498,346,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Cyclohexylamines,Lipids and lipid-like molecules,0.7,superclass,120,Insilico
dataset1_FalsePositives,5499,582,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Thiazoles,NA,NA,NA,NA,NA
dataset1_FalsePositives,5500,5919,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,3,Insilico
dataset1_FalsePositives,5501,466,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5502,1484,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5503,4136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5504,65,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5505,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5506,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5507,1040,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Organoheterocyclic compounds,0.6666666666666666,superclass,3,Insilico
dataset1_FalsePositives,5508,7,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5509,4353,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5510,1477,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,1,subclass,2,Insilico
dataset1_FalsePositives,5511,154,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Organic acids and derivatives,0.625,superclass,16,Insilico
dataset1_FalsePositives,5512,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5513,-1,N-Ethylbuphedrone,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5514,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5515,1013,NA,NA,NA,NA,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5516,-1,Mangiferin,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Organoheterocyclic compounds,Azoles,Tetrazoles,NA,NA,NA,NA,NA
dataset1_FalsePositives,5517,493,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5518,5503,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5519,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5520,4934,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5521,367,NA,NA,NA,NA,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,1,Insilico
dataset1_FalsePositives,5522,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5523,322,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl bromides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5524,3260,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,2,Insilico
dataset1_FalsePositives,5525,2771,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5526,19,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5527,751,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dataset1_FalsePositives,5528,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5529,-1,Massbank:AU214507 Acamprosate|3-acetamidopropane-1-sulfonic acid,Organic acids and derivatives,Organic sulfonic acids and derivatives,Organosulfonic acids and derivatives,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5530,3672,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5531,412,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5357142857142857,superclass,28,Insilico
dataset1_FalsePositives,5532,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5533,13,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,NA,NA,NA,NA,NA
dataset1_FalsePositives,5534,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5535,222,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.7222222222222222,superclass,72,Insilico
dataset1_FalsePositives,5536,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5537,3779,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty amides,0.75,subclass,4,Insilico
dataset1_FalsePositives,5538,148,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,0.7419354838709677,superclass,62,Insilico
dataset1_FalsePositives,5539,250,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5540,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5541,1730,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Lipids and lipid-like molecules,0.6,superclass,5,Insilico
dataset1_FalsePositives,5542,6637,Tetradecanedioic acid,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,1,superclass,3,Insilico
dataset1_FalsePositives,5543,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5544,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5545,1484,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenoxy compounds,NA,NA,NA,NA,NA
dataset1_FalsePositives,5546,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5547,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5548,84,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_FalsePositives,5549,2927,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid derivatives,1,subclass,1,Insilico
dataset1_FalsePositives,5550,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5551,295,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,NA,NA,NA,NA,NA
dataset1_FalsePositives,5552,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5553,346,"Benzamide, N-[(1S)-1-(aminocarbonyl)-4-[(2-chloro-1-iminoethyl)amino]butyl]-",Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Lipids and lipid-like molecules,0.7,superclass,120,Insilico
dataset1_FalsePositives,5554,213,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6470588235294118,superclass,17,Insilico
dataset1_FalsePositives,5555,1006,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Styrenes,Benzenoids,1,superclass,3,Insilico
dataset1_FalsePositives,5556,4742,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5557,1403,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_FalsePositives,5558,5503,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5559,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5560,-1,Spectral Match to Benzophenone from NIST14,N/A,N/A,N/A,Benzenoids,Benzene and substituted derivatives,Benzophenones,NA,NA,NA,NA,NA
dataset1_FalsePositives,5561,282,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_FalsePositives,5562,13,NA,NA,NA,NA,Organoheterocyclic compounds,Dihydrofurans,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5563,-1,Lys His Arg,N/A,N/A,N/A,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5564,205,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,1,subclass,2,Insilico
dataset1_FalsePositives,5565,1035,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dataset1_FalsePositives,5566,125,NA,NA,NA,NA,Organohalogen compounds,Alkyl halides,Alkyl chlorides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5567,295,NA,NA,NA,NA,Organic acids and derivatives,Peptidomimetics,Depsipeptides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5568,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5569,1664,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,Lipids and lipid-like molecules,0.6666666666666666,superclass,6,Insilico
dataset1_FalsePositives,5570,148,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Organic acids and derivatives,0.7419354838709677,superclass,62,Insilico
dataset1_FalsePositives,5571,1452,NA,NA,NA,NA,NA,NA,NA,Fatty acyl glycosides,1,subclass,1,Insilico
dataset1_FalsePositives,5572,434,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico
dataset1_FalsePositives,5573,40,NA,NA,NA,NA,NA,NA,NA,Ethers,0.825,subclass,40,Insilico
dataset1_FalsePositives,5574,346,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Lipids and lipid-like molecules,0.7,superclass,120,Insilico
dataset1_FalsePositives,5575,1266,NA,NA,NA,NA,NA,NA,NA,Carbohydrates and carbohydrate conjugates,1,subclass,3,Insilico
dataset1_FalsePositives,5576,233,NA,NA,NA,NA,Organoheterocyclic compounds,Piperidines,NA,Lipids and lipid-like molecules,0.6470588235294118,superclass,17,Insilico
dataset1_FalsePositives,5577,182,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dataset1_FalsePositives,5578,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_FalsePositives,5579,3191,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5580,537,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_FalsePositives,5581,-1,NA,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,NA,NA,NA,NA,NA
dataset1_FalsePositives,5582,1074,NA,NA,NA,NA,Organic acids and derivatives,Organic sulfuric acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5583,1016,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Carbonyl compounds,1,subclass,3,Insilico
dataset1_FalsePositives,5584,40,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Ethers,0.825,subclass,40,Insilico
dataset1_FalsePositives,5585,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5586,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5587,2193,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty Acyls,1,class,1,Insilico
dataset1_FalsePositives,5588,-1,NA,NA,NA,NA,Benzenoids,Phenols,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5589,5880,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty Acyls,1,class,2,Insilico
dataset1_FalsePositives,5590,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5591,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_FalsePositives,5592,3357,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoyl derivatives,Benzene and substituted derivatives,1,class,2,Insilico
dataset1_FalsePositives,5593,1756,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5594,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_FalsePositives,5595,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,NA,NA,NA,NA,NA
dataset1_FalsePositives,5596,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5597,346,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Lipids and lipid-like molecules,0.7,superclass,120,Insilico
dataset1_FalsePositives,5598,311,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.6666666666666666,superclass,6,Insilico
dataset1_FalsePositives,5599,434,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico
dataset1_FalsePositives,5600,8,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8888888888888888,superclass,9,Insilico
dataset1_FalsePositives,5601,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,NA
dataset1_FalsePositives,5602,4816,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty Acyls,0.75,class,4,Insilico
dataset1_FalsePositives,5603,4279,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5604,5039,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Carboxylic acids and derivatives,0.8,class,5,Insilico
dataset1_FalsePositives,5605,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5606,3260,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,2,Insilico
dataset1_FalsePositives,5607,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_FalsePositives,5608,915,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acids and derivatives,0.8,class,5,Insilico
dataset1_FalsePositives,5609,412,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Organic acids and derivatives,0.5357142857142857,superclass,28,Insilico
dataset1_FalsePositives,5610,688,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
